success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant_id,condition_name,participant,rt,stimulus,response,phase,trial_number,species_key,human_n,species_n,optionA_label,optionB_label,swap,left_is,right_is,left_label,middle_label,right_label,choice_options,comparison_label,chosen_option,choice_kind,saved_human,saved_animal,human_chosen,task,question_order,file_name
NA,NA,NA,NA,NA,html-button-response,8,2.0.0,65459,p2hvktg9aaq,p2hvktg9aaq,You,deer,2960,"On one boat there is <b>10 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",2,main_choice,1,bunny,10,1,10 people,1 bunny,TRUE,B,A,1 bunny,Can't decide,10 people,"[""1 bunny"",""Can't decide"",""10 people""]",10 people vs 1 bunny,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,9,2.0.0,65962,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,10,2.0.0,68659,p2hvktg9aaq,p2hvktg9aaq,You,deer,2694,"On one boat there is <b>1 person</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...",0,main_choice,2,pig,1,10,1 person,10 pigs,FALSE,A,B,1 person,Can't decide,10 pigs,"[""1 person"",""Can't decide"",""10 pigs""]",1 person vs 10 pigs,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,11,2.0.0,69162,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,12,2.0.0,70925,p2hvktg9aaq,p2hvktg9aaq,You,deer,1760,"On one boat there is <b>1 person</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...",2,main_choice,3,clam,1,10,1 person,10 clams,TRUE,B,A,10 clams,Can't decide,1 person,"[""10 clams"",""Can't decide"",""1 person""]",1 person vs 10 clams,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,13,2.0.0,71427,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,14,2.0.0,76176,p2hvktg9aaq,p2hvktg9aaq,You,deer,4746,"On one boat there is <b>10 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...",2,main_choice,4,dog,10,1,10 people,1 dog,TRUE,B,A,1 dog,Can't decide,10 people,"[""1 dog"",""Can't decide"",""10 people""]",10 people vs 1 dog,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,15,2.0.0,76679,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,16,2.0.0,79009,p2hvktg9aaq,p2hvktg9aaq,You,deer,2327,"On one boat there is <b>100 people</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...",2,main_choice,5,pigeon,100,10,100 people,10 pigeons,TRUE,B,A,10 pigeons,Can't decide,100 people,"[""10 pigeons"",""Can't decide"",""100 people""]",100 people vs 10 pigeons,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,17,2.0.0,79511,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,18,2.0.0,82143,p2hvktg9aaq,p2hvktg9aaq,You,deer,2629,"On one boat there is <b>1 person</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,6,pigeon,1,100,1 person,100 pigeons,FALSE,A,B,1 person,Can't decide,100 pigeons,"[""1 person"",""Can't decide"",""100 pigeons""]",1 person vs 100 pigeons,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,19,2.0.0,82645,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,20,2.0.0,84958,p2hvktg9aaq,p2hvktg9aaq,You,deer,2310,"On one boat there is <b>1 person</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",2,main_choice,7,bunny,1,10,1 person,10 bunnies,TRUE,B,A,10 bunnies,Can't decide,1 person,"[""10 bunnies"",""Can't decide"",""1 person""]",1 person vs 10 bunnies,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,21,2.0.0,85460,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,22,2.0.0,87492,p2hvktg9aaq,p2hvktg9aaq,You,deer,2029,"On one boat there is <b>1 person</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,8,pigeon,1,10,1 person,10 pigeons,FALSE,A,B,1 person,Can't decide,10 pigeons,"[""1 person"",""Can't decide"",""10 pigeons""]",1 person vs 10 pigeons,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,23,2.0.0,87994,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,24,2.0.0,89708,p2hvktg9aaq,p2hvktg9aaq,You,deer,1711,"On one boat there is <b>10 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",2,main_choice,9,cat,10,1,10 people,1 cat,TRUE,B,A,1 cat,Can't decide,10 people,"[""1 cat"",""Can't decide"",""10 people""]",10 people vs 1 cat,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,25,2.0.0,90210,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,26,2.0.0,91959,p2hvktg9aaq,p2hvktg9aaq,You,deer,1746,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...",2,main_choice,10,pigeon,10,100,10 people,100 pigeons,TRUE,B,A,100 pigeons,Can't decide,10 people,"[""100 pigeons"",""Can't decide"",""10 people""]",10 people vs 100 pigeons,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,27,2.0.0,92461,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,28,2.0.0,96658,p2hvktg9aaq,p2hvktg9aaq,You,deer,4195,"On one boat there is <b>1 person</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...",1,main_choice,11,dog,1,1,1 person,1 dog,TRUE,B,A,1 dog,Can't decide,1 person,"[""1 dog"",""Can't decide"",""1 person""]",1 person vs 1 dog,Can't decide,neutral,0,0,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,29,2.0.0,97160,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,30,2.0.0,99310,p2hvktg9aaq,p2hvktg9aaq,You,deer,2147,"On one boat there is <b>100 people</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,12,dog,100,10,100 people,10 dogs,TRUE,B,A,10 dogs,Can't decide,100 people,"[""10 dogs"",""Can't decide"",""100 people""]",100 people vs 10 dogs,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,31,2.0.0,99812,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,32,2.0.0,101008,p2hvktg9aaq,p2hvktg9aaq,You,deer,1193,"On one boat there is <b>100 people</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...",2,main_choice,13,clam,100,10,100 people,10 clams,TRUE,B,A,10 clams,Can't decide,100 people,"[""10 clams"",""Can't decide"",""100 people""]",100 people vs 10 clams,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,33,2.0.0,101510,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,34,2.0.0,107226,p2hvktg9aaq,p2hvktg9aaq,You,deer,5713,"On one boat there is <b>10 people</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...",2,main_choice,14,cat,10,100,10 people,100 cats,TRUE,B,A,100 cats,Can't decide,10 people,"[""100 cats"",""Can't decide"",""10 people""]",10 people vs 100 cats,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,35,2.0.0,107728,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,36,2.0.0,111026,p2hvktg9aaq,p2hvktg9aaq,You,deer,3295,"On one boat there is <b>1 person</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",2,main_choice,15,clam,1,1,1 person,1 clam,TRUE,B,A,1 clam,Can't decide,1 person,"[""1 clam"",""Can't decide"",""1 person""]",1 person vs 1 clam,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,37,2.0.0,111528,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,38,2.0.0,113025,p2hvktg9aaq,p2hvktg9aaq,You,deer,1494,"On one boat there is <b>1 person</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...",0,main_choice,16,pig,1,100,1 person,100 pigs,FALSE,A,B,1 person,Can't decide,100 pigs,"[""1 person"",""Can't decide"",""100 pigs""]",1 person vs 100 pigs,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,39,2.0.0,113527,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,40,2.0.0,115375,p2hvktg9aaq,p2hvktg9aaq,You,deer,1846,"On one boat there is <b>1 person</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...",2,main_choice,17,cat,1,100,1 person,100 cats,TRUE,B,A,100 cats,Can't decide,1 person,"[""100 cats"",""Can't decide"",""1 person""]",1 person vs 100 cats,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,41,2.0.0,115877,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,42,2.0.0,118625,p2hvktg9aaq,p2hvktg9aaq,You,deer,2745,"On one boat there is <b>1 person</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...",1,main_choice,18,dog,1,100,1 person,100 dogs,FALSE,A,B,1 person,Can't decide,100 dogs,"[""1 person"",""Can't decide"",""100 dogs""]",1 person vs 100 dogs,Can't decide,neutral,0,0,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,43,2.0.0,119127,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,44,2.0.0,120960,p2hvktg9aaq,p2hvktg9aaq,You,deer,1830,"On one boat there is <b>100 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,19,bunny,100,1,100 people,1 bunny,FALSE,A,B,100 people,Can't decide,1 bunny,"[""100 people"",""Can't decide"",""1 bunny""]",100 people vs 1 bunny,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,45,2.0.0,121462,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,46,2.0.0,122625,p2hvktg9aaq,p2hvktg9aaq,You,deer,1160,"On one boat there is <b>10 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",0,main_choice,20,clam,10,1,10 people,1 clam,FALSE,A,B,10 people,Can't decide,1 clam,"[""10 people"",""Can't decide"",""1 clam""]",10 people vs 1 clam,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,47,2.0.0,123126,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,48,2.0.0,124326,p2hvktg9aaq,p2hvktg9aaq,You,deer,1197,"On one boat there is <b>10 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",2,main_choice,21,pigeon,10,1,10 people,1 pigeon,TRUE,B,A,1 pigeon,Can't decide,10 people,"[""1 pigeon"",""Can't decide"",""10 people""]",10 people vs 1 pigeon,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,49,2.0.0,124827,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,50,2.0.0,127075,p2hvktg9aaq,p2hvktg9aaq,You,deer,2245,"On one boat there is <b>1 person</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...",1,main_choice,22,cat,1,10,1 person,10 cats,FALSE,A,B,1 person,Can't decide,10 cats,"[""1 person"",""Can't decide"",""10 cats""]",1 person vs 10 cats,Can't decide,neutral,0,0,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,51,2.0.0,127577,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,52,2.0.0,129226,p2hvktg9aaq,p2hvktg9aaq,You,deer,1646,"On one boat there is <b>10 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",0,main_choice,23,pig,10,1,10 people,1 pig,FALSE,A,B,10 people,Can't decide,1 pig,"[""10 people"",""Can't decide"",""1 pig""]",10 people vs 1 pig,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,53,2.0.0,129729,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,54,2.0.0,131310,p2hvktg9aaq,p2hvktg9aaq,You,deer,1578,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...",0,main_choice,24,pig,10,100,10 people,100 pigs,FALSE,A,B,10 people,Can't decide,100 pigs,"[""10 people"",""Can't decide"",""100 pigs""]",10 people vs 100 pigs,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,55,2.0.0,131812,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,56,2.0.0,133159,p2hvktg9aaq,p2hvktg9aaq,You,deer,1346,"On one boat there is <b>100 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",0,main_choice,25,pigeon,100,1,100 people,1 pigeon,FALSE,A,B,100 people,Can't decide,1 pigeon,"[""100 people"",""Can't decide"",""1 pigeon""]",100 people vs 1 pigeon,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-keyboard-response,57,2.0.0,133661,p2hvktg9aaq,p2hvktg9aaq,You,deer,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
NA,NA,NA,NA,NA,html-button-response,58,2.0.0,135359,p2hvktg9aaq,p2hvktg9aaq,You,deer,1695,"On one boat there is <b>100 people</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",2,main_choice,26,bunny,100,10,100 people,10 bunnies,TRUE,B,A,10 bunnies,Can't decide,100 people,"[""10 bunnies"",""Can't decide"",""100 people""]",100 people vs 10 bunnies,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p2hvktg9aaq_1772139518886.csv
